ID,Date,Consumption
798,2023-03-10 00:00:00 -> 2023-03-10 23:55:00,181.00
799,2023-03-11 00:00:00 -> 2023-03-11 23:55:00,140.59
800,2023-03-12 00:00:00 -> 2023-03-12 23:55:00,121.58
801,2023-03-13 00:00:00 -> 2023-03-13 23:55:00,140.42
802,2023-03-14 00:00:00 -> 2023-03-14 23:55:00,216.00
803,2023-03-15 00:00:00 -> 2023-03-15 23:55:00,142.57
804,2023-03-16 00:00:00 -> 2023-03-16 23:55:00,129.98
805,2023-03-17 00:00:00 -> 2023-03-17 23:55:00,136.55
806,2023-03-18 00:00:00 -> 2023-03-18 23:55:00,120.55
807,2023-03-19 00:00:00 -> 2023-03-19 23:55:00,142.00
808,2023-03-20 00:00:00 -> 2023-03-20 23:55:00,264.99
809,2023-03-21 00:00:00 -> 2023-03-21 23:55:00,158.00
810,2023-03-22 00:00:00 -> 2023-03-22 23:55:00,132.46
811,2023-03-23 00:00:00 -> 2023-03-23 23:55:00,129.47
812,2023-03-24 00:00:00 -> 2023-03-24 23:55:00,125.00
813,2023-03-25 00:00:00 -> 2023-03-25 23:55:00,121.52
814,2023-03-26 00:00:00 -> 2023-03-26 23:55:00,113.52
815,2023-03-27 00:00:00 -> 2023-03-27 23:55:00,168.52
816,2023-03-28 00:00:00 -> 2023-03-28 23:55:00,132.48
817,2023-03-29 00:00:00 -> 2023-03-29 23:55:00,167.00
818,2023-03-30 00:00:00 -> 2023-03-30 23:55:00,146.52
819,2023-03-31 00:00:00 -> 2023-03-31 23:55:00,146.00
820,2023-04-01 00:00:00 -> 2023-04-01 23:55:00,117.52
821,2023-04-02 00:00:00 -> 2023-04-02 23:55:00,125.00
822,2023-04-03 00:00:00 -> 2023-04-03 23:55:00,123.00
823,2023-04-04 00:00:00 -> 2023-04-04 23:55:00,159.00
824,2023-04-05 00:00:00 -> 2023-04-05 23:55:00,201.48
825,2023-04-06 00:00:00 -> 2023-04-06 23:55:00,145.00
826,2023-04-07 00:00:00 -> 2023-04-07 23:55:00,121.00
827,2023-04-08 00:00:00 -> 2023-04-08 23:55:00,134.00
828,2023-04-09 00:00:00 -> 2023-04-09 23:55:00,118.49
829,2023-04-10 00:00:00 -> 2023-04-10 23:55:00,113.99
830,2023-04-11 00:00:00 -> 2023-04-11 23:55:00,148.50
831,2023-04-12 00:00:00 -> 2023-04-12 23:55:00,128.99
832,2023-04-13 00:00:00 -> 2023-04-13 23:55:00,227.49
833,2023-04-14 00:00:00 -> 2023-04-14 23:55:00,213.51
834,2023-04-15 00:00:00 -> 2023-04-15 23:55:00,232.00
835,2023-04-16 00:00:00 -> 2023-04-16 23:55:00,152.00
836,2023-04-17 00:00:00 -> 2023-04-17 23:55:00,157.49
837,2023-04-18 00:00:00 -> 2023-04-18 23:55:00,148.51
838,2023-04-19 00:00:00 -> 2023-04-19 23:55:00,123.00
839,2023-04-20 00:00:00 -> 2023-04-20 23:55:00,123.00
840,2023-04-21 00:00:00 -> 2023-04-21 23:55:00,113.47
841,2023-04-22 00:00:00 -> 2023-04-22 23:55:00,107.47
842,2023-04-23 00:00:00 -> 2023-04-23 23:55:00,110.53
843,2023-04-24 00:00:00 -> 2023-04-24 23:55:00,124.00
844,2023-04-25 00:00:00 -> 2023-04-25 23:55:00,113.53
845,2023-04-26 00:00:00 -> 2023-04-26 23:55:00,111.00
846,2023-04-27 00:00:00 -> 2023-04-27 23:55:00,109.00
847,2023-04-28 00:00:00 -> 2023-04-28 23:55:00,110.00
848,2023-04-29 00:00:00 -> 2023-04-29 23:55:00,117.00
849,2023-04-30 00:00:00 -> 2023-04-30 23:55:00,130.55
850,2023-05-01 00:00:00 -> 2023-05-01 23:55:00,144.00
851,2023-05-02 00:00:00 -> 2023-05-02 23:55:00,146.00
852,2023-05-03 00:00:00 -> 2023-05-03 23:55:00,124.45
853,2023-05-04 00:00:00 -> 2023-05-04 23:55:00,115.55
854,2023-05-05 00:00:00 -> 2023-05-05 23:55:00,109.99
855,2023-05-06 00:00:00 -> 2023-05-06 23:55:00,104.00
856,2023-05-07 00:00:00 -> 2023-05-07 23:55:00,106.00
857,2023-05-08 00:00:00 -> 2023-05-08 23:55:00,181.44
858,2023-05-09 00:00:00 -> 2023-05-09 23:55:00,109.44
859,2023-05-10 00:00:00 -> 2023-05-10 23:55:00,152.00
860,2023-05-11 00:00:00 -> 2023-05-11 23:55:00,128.00
861,2023-05-12 00:00:00 -> 2023-05-12 23:55:00,123.00
862,2023-05-13 00:00:00 -> 2023-05-13 23:55:00,155.00
863,2023-05-14 00:00:00 -> 2023-05-14 23:55:00,121.99
864,2023-05-15 00:00:00 -> 2023-05-15 23:55:00,137.57
865,2023-05-16 00:00:00 -> 2023-05-16 23:55:00,148.57
866,2023-05-17 00:00:00 -> 2023-05-17 23:55:00,163.99
867,2023-05-18 00:00:00 -> 2023-05-18 23:55:00,139.42
868,2023-05-19 00:00:00 -> 2023-05-19 23:55:00,145.58
869,2023-05-20 00:00:00 -> 2023-05-20 23:55:00,150.58
870,2023-05-21 00:00:00 -> 2023-05-21 23:55:00,128.59
871,2023-05-22 00:00:00 -> 2023-05-22 23:55:00,126.00
872,2023-05-23 00:00:00 -> 2023-05-23 23:55:00,120.41
873,2023-05-24 00:00:00 -> 2023-05-24 23:55:00,111.00
874,2023-05-25 00:00:00 -> 2023-05-25 23:55:00,146.00
875,2023-05-26 00:00:00 -> 2023-05-26 23:55:00,118.99
876,2023-05-27 00:00:00 -> 2023-05-27 23:55:00,102.60
877,2023-05-28 00:00:00 -> 2023-05-28 23:55:00,99.60
878,2023-05-29 00:00:00 -> 2023-05-29 23:55:00,172.00
879,2023-05-30 00:00:00 -> 2023-05-30 23:55:00,123.40
880,2023-05-31 00:00:00 -> 2023-05-31 23:55:00,124.40
881,2023-06-01 00:00:00 -> 2023-06-01 23:55:00,128.00
882,2023-06-02 00:00:00 -> 2023-06-02 23:55:00,101.61
883,2023-06-03 00:00:00 -> 2023-06-03 23:55:00,100.99
884,2023-06-04 00:00:00 -> 2023-06-04 23:55:00,112.00
885,2023-06-05 00:00:00 -> 2023-06-05 23:55:00,145.98
886,2023-06-06 00:00:00 -> 2023-06-06 23:55:00,132.65
887,2023-06-07 00:00:00 -> 2023-06-07 23:55:00,120.66
888,2023-06-08 00:00:00 -> 2023-06-08 23:55:00,156.66
889,2023-06-09 00:00:00 -> 2023-06-09 23:55:00,126.00
890,2023-06-10 00:00:00 -> 2023-06-10 23:55:00,106.00
891,2023-06-11 00:00:00 -> 2023-06-11 23:55:00,104.00
892,2023-06-12 00:00:00 -> 2023-06-12 23:55:00,151.93
893,2023-06-13 00:00:00 -> 2023-06-13 23:55:00,197.19
894,2023-06-14 00:00:00 -> 2023-06-14 23:55:00,171.99
895,2023-06-15 00:00:00 -> 2023-06-15 23:55:00,143.17
896,2023-06-16 00:00:00 -> 2023-06-16 23:55:00,118.98
897,2023-06-17 00:00:00 -> 2023-06-17 23:55:00,100.00
898,2023-06-18 00:00:00 -> 2023-06-18 23:55:00,104.00
899,2023-06-19 00:00:00 -> 2023-06-19 23:55:00,186.11
900,2023-06-20 00:00:00 -> 2023-06-20 23:55:00,222.09
901,2023-06-21 00:00:00 -> 2023-06-21 23:55:00,194.91
902,2023-06-22 00:00:00 -> 2023-06-22 23:55:00,209.99
903,2023-06-23 00:00:00 -> 2023-06-23 23:55:00,191.96
904,2023-06-24 00:00:00 -> 2023-06-24 23:55:00,114.99
905,2023-06-25 00:00:00 -> 2023-06-25 23:55:00,105.10
906,2023-06-26 00:00:00 -> 2023-06-26 23:55:00,238.00
907,2023-06-27 00:00:00 -> 2023-06-27 23:55:00,214.00
908,2023-06-28 00:00:00 -> 2023-06-28 23:55:00,250.14
909,2023-06-29 00:00:00 -> 2023-06-29 23:55:00,112.99
910,2023-06-30 00:00:00 -> 2023-06-30 23:55:00,109.00
911,2023-07-01 00:00:00 -> 2023-07-01 23:55:00,138.00
912,2023-07-02 00:00:00 -> 2023-07-02 23:55:00,103.81
913,2023-07-03 00:00:00 -> 2023-07-03 23:55:00,192.99
914,2023-07-04 00:00:00 -> 2023-07-04 23:55:00,207.98
915,2023-07-05 00:00:00 -> 2023-07-05 23:55:00,190.88
916,2023-07-06 00:00:00 -> 2023-07-06 23:55:00,208.30
917,2023-07-07 00:00:00 -> 2023-07-07 23:55:00,216.70
918,2023-07-08 00:00:00 -> 2023-07-08 23:55:00,107.75
919,2023-07-09 00:00:00 -> 2023-07-09 23:55:00,107.75
920,2023-07-10 00:00:00 -> 2023-07-10 23:55:00,296.00
921,2023-07-11 00:00:00 -> 2023-07-11 23:55:00,296.99
922,2023-07-12 00:00:00 -> 2023-07-12 23:55:00,247.23
923,2023-07-13 00:00:00 -> 2023-07-13 23:55:00,277.00
924,2023-07-14 00:00:00 -> 2023-07-14 23:55:00,264.97
925,2023-07-15 00:00:00 -> 2023-07-15 23:55:00,128.99
926,2023-07-16 00:00:00 -> 2023-07-16 23:55:00,133.84
927,2023-07-17 00:00:00 -> 2023-07-17 23:55:00,330.98
928,2023-07-18 00:00:00 -> 2023-07-18 23:55:00,296.96
929,2023-07-19 00:00:00 -> 2023-07-19 23:55:00,312.96
930,2023-07-20 00:00:00 -> 2023-07-20 23:55:00,291.91
931,2023-07-21 00:00:00 -> 2023-07-21 23:55:00,274.00
932,2023-07-22 00:00:00 -> 2023-07-22 23:55:00,196.88
933,2023-07-23 00:00:00 -> 2023-07-23 23:55:00,250.84
934,2023-07-24 00:00:00 -> 2023-07-24 23:55:00,348.16
935,2023-07-25 00:00:00 -> 2023-07-25 23:55:00,314.93
936,2023-07-26 00:00:00 -> 2023-07-26 23:55:00,278.00
937,2023-07-27 00:00:00 -> 2023-07-27 23:55:00,207.98
938,2023-07-28 00:00:00 -> 2023-07-28 23:55:00,180.69
939,2023-07-29 00:00:00 -> 2023-07-29 23:55:00,121.67
940,2023-07-30 00:00:00 -> 2023-07-30 23:55:00,126.95
941,2023-07-31 00:00:00 -> 2023-07-31 23:55:00,296.82
942,2023-08-01 00:00:00 -> 2023-08-01 23:55:00,243.56
943,2023-08-02 00:00:00 -> 2023-08-02 23:55:00,262.99
944,2023-08-03 00:00:00 -> 2023-08-03 23:55:00,256.19
945,2023-08-04 00:00:00 -> 2023-08-04 23:55:00,210.81
946,2023-08-05 00:00:00 -> 2023-08-05 23:55:00,128.99
947,2023-08-06 00:00:00 -> 2023-08-06 23:55:00,111.97
948,2023-08-07 00:00:00 -> 2023-08-07 23:55:00,112.99
949,2023-08-08 00:00:00 -> 2023-08-08 23:55:00,127.86
950,2023-08-09 00:00:00 -> 2023-08-09 23:55:00,112.98
951,2023-08-10 00:00:00 -> 2023-08-10 23:55:00,110.09
952,2023-08-11 00:00:00 -> 2023-08-11 23:55:00,110.89
953,2023-08-12 00:00:00 -> 2023-08-12 23:55:00,110.96
954,2023-08-13 00:00:00 -> 2023-08-13 23:55:00,111.92
955,2023-08-14 00:00:00 -> 2023-08-14 23:55:00,111.00
956,2023-08-15 00:00:00 -> 2023-08-15 23:55:00,113.00
957,2023-08-16 00:00:00 -> 2023-08-16 23:55:00,115.75
958,2023-08-17 00:00:00 -> 2023-08-17 23:55:00,115.33
959,2023-08-18 00:00:00 -> 2023-08-18 23:55:00,136.80
960,2023-08-19 00:00:00 -> 2023-08-19 23:55:00,125.32
961,2023-08-20 00:00:00 -> 2023-08-20 23:55:00,128.97
962,2023-08-21 00:00:00 -> 2023-08-21 23:55:00,120.29
963,2023-08-22 00:00:00 -> 2023-08-22 23:55:00,122.71
964,2023-08-23 00:00:00 -> 2023-08-23 23:55:00,123.98
965,2023-08-24 00:00:00 -> 2023-08-24 23:55:00,123.99
966,2023-08-25 00:00:00 -> 2023-08-25 23:55:00,120.00
967,2023-08-26 00:00:00 -> 2023-08-26 23:55:00,118.78
968,2023-08-27 00:00:00 -> 2023-08-27 23:55:00,123.80
969,2023-08-28 00:00:00 -> 2023-08-28 23:55:00,285.80
970,2023-08-29 00:00:00 -> 2023-08-29 23:55:00,217.00
971,2023-08-30 00:00:00 -> 2023-08-30 23:55:00,171.92
972,2023-08-31 00:00:00 -> 2023-08-31 23:55:00,192.93
973,2023-09-01 00:00:00 -> 2023-09-01 23:55:00,174.85
974,2023-09-02 00:00:00 -> 2023-09-02 23:55:00,124.00
975,2023-09-03 00:00:00 -> 2023-09-03 23:55:00,123.98
976,2023-09-04 00:00:00 -> 2023-09-04 23:55:00,276.15
977,2023-09-05 00:00:00 -> 2023-09-05 23:55:00,210.98
978,2023-09-06 00:00:00 -> 2023-09-06 23:55:00,214.99
979,2023-09-07 00:00:00 -> 2023-09-07 23:55:00,230.98
980,2023-09-08 00:00:00 -> 2023-09-08 23:55:00,222.00
981,2023-09-09 00:00:00 -> 2023-09-09 23:55:00,168.98
982,2023-09-10 00:00:00 -> 2023-09-10 23:55:00,149.98
983,2023-09-11 00:00:00 -> 2023-09-11 23:55:00,264.99
984,2023-09-12 00:00:00 -> 2023-09-12 23:55:00,244.00
985,2023-09-13 00:00:00 -> 2023-09-13 23:55:00,211.00
986,2023-09-14 00:00:00 -> 2023-09-14 23:55:00,218.00
987,2023-09-15 00:00:00 -> 2023-09-15 23:55:00,205.00
988,2023-09-16 00:00:00 -> 2023-09-16 23:55:00,149.74
989,2023-09-17 00:00:00 -> 2023-09-17 23:55:00,132.26
990,2023-09-18 00:00:00 -> 2023-09-18 23:55:00,228.26
991,2023-09-19 00:00:00 -> 2023-09-19 23:55:00,238.00
992,2023-09-20 00:00:00 -> 2023-09-20 23:55:00,239.00
993,2023-09-21 00:00:00 -> 2023-09-21 23:55:00,232.00
994,2023-09-22 00:00:00 -> 2023-09-22 23:55:00,255.00
995,2023-09-23 00:00:00 -> 2023-09-23 23:55:00,151.00
996,2023-09-24 00:00:00 -> 2023-09-24 23:55:00,141.99
997,2023-09-25 00:00:00 -> 2023-09-25 23:55:00,199.00
998,2023-09-26 00:00:00 -> 2023-09-26 23:55:00,197.99
999,2023-09-27 00:00:00 -> 2023-09-27 23:55:00,231.99
1000,2023-09-28 00:00:00 -> 2023-09-28 23:55:00,210.00
1001,2023-09-29 00:00:00 -> 2023-09-29 23:55:00,178.99
1002,2023-09-30 00:00:00 -> 2023-09-30 23:55:00,145.69
1003,2023-10-01 00:00:00 -> 2023-10-01 23:55:00,148.00
1004,2023-10-02 00:00:00 -> 2023-10-02 23:55:00,213.00
1005,2023-10-03 00:00:00 -> 2023-10-03 23:55:00,217.68
1006,2023-10-04 00:00:00 -> 2023-10-04 23:55:00,205.00
1007,2023-10-05 00:00:00 -> 2023-10-05 23:55:00,219.68
1008,2023-10-06 00:00:00 -> 2023-10-06 23:55:00,214.00
1009,2023-10-07 00:00:00 -> 2023-10-07 23:55:00,154.00
1010,2023-10-08 00:00:00 -> 2023-10-08 23:55:00,154.00
1011,2023-10-09 00:00:00 -> 2023-10-09 23:55:00,213.00
1012,2023-10-10 00:00:00 -> 2023-10-10 23:55:00,225.00
1013,2023-10-11 00:00:00 -> 2023-10-11 23:55:00,206.33
1014,2023-10-12 00:00:00 -> 2023-10-12 23:55:00,220.99
1015,2023-10-13 00:00:00 -> 2023-10-13 23:55:00,215.89
1016,2023-10-14 00:00:00 -> 2023-10-14 23:55:00,209.97
1017,2023-10-15 00:00:00 -> 2023-10-15 23:55:00,209.99
1018,2023-10-16 00:00:00 -> 2023-10-16 23:55:00,228.00
1019,2023-10-17 00:00:00 -> 2023-10-17 23:55:00,191.00
1020,2023-10-18 00:00:00 -> 2023-10-18 23:55:00,221.98
1021,2023-10-19 00:00:00 -> 2023-10-19 23:55:00,192.00
1022,2023-10-20 00:00:00 -> 2023-10-20 23:55:00,208.99
1023,2023-10-21 00:00:00 -> 2023-10-21 23:55:00,164.47
1024,2023-10-22 00:00:00 -> 2023-10-22 23:55:00,147.22
1025,2023-10-23 00:00:00 -> 2023-10-23 23:55:00,192.98
1026,2023-10-24 00:00:00 -> 2023-10-24 23:55:00,197.44
1027,2023-10-25 00:00:00 -> 2023-10-25 23:55:00,181.56
1028,2023-10-26 00:00:00 -> 2023-10-26 23:55:00,187.98
1029,2023-10-27 00:00:00 -> 2023-10-27 23:55:00,206.00
1030,2023-10-28 00:00:00 -> 2023-10-28 23:55:00,155.00
1031,2023-10-29 00:00:00 -> 2023-10-29 23:55:00,156.00
1032,2023-10-30 00:00:00 -> 2023-10-30 23:55:00,211.00
1033,2023-10-31 00:00:00 -> 2023-10-31 23:55:00,200.00
1034,2023-11-01 00:00:00 -> 2023-11-01 23:55:00,184.58
1035,2023-11-02 00:00:00 -> 2023-11-02 23:55:00,202.00
1036,2023-11-03 00:00:00 -> 2023-11-03 23:55:00,185.00
1037,2023-11-04 00:00:00 -> 2023-11-04 23:55:00,152.00
1038,2023-11-05 00:00:00 -> 2023-11-05 23:55:00,159.41
1039,2023-11-06 00:00:00 -> 2023-11-06 23:55:00,183.59
1040,2023-11-07 00:00:00 -> 2023-11-07 23:55:00,238.00
1041,2023-11-08 00:00:00 -> 2023-11-08 23:55:00,186.00
1042,2023-11-09 00:00:00 -> 2023-11-09 23:55:00,213.00
1043,2023-11-10 00:00:00 -> 2023-11-10 23:55:00,249.00
1044,2023-11-11 00:00:00 -> 2023-11-11 23:55:00,164.59
1045,2023-11-12 00:00:00 -> 2023-11-12 23:55:00,189.59
