ID,Date,Consumption
798,2023-03-16 00:00:00 -> 2023-03-16 23:55:00,144.99
799,2023-03-17 00:00:00 -> 2023-03-17 23:55:00,146.94
800,2023-03-18 00:00:00 -> 2023-03-18 23:55:00,146.94
801,2023-03-19 00:00:00 -> 2023-03-19 23:55:00,145.94
802,2023-03-20 00:00:00 -> 2023-03-20 23:55:00,145.00
803,2023-03-21 00:00:00 -> 2023-03-21 23:55:00,143.99
804,2023-03-22 00:00:00 -> 2023-03-22 23:55:00,145.91
805,2023-03-23 00:00:00 -> 2023-03-23 23:55:00,144.00
806,2023-03-24 00:00:00 -> 2023-03-24 23:55:00,145.09
807,2023-03-25 00:00:00 -> 2023-03-25 23:55:00,144.09
808,2023-03-26 00:00:00 -> 2023-03-26 23:55:00,139.00
809,2023-03-27 00:00:00 -> 2023-03-27 23:55:00,144.09
810,2023-03-28 00:00:00 -> 2023-03-28 23:55:00,145.09
811,2023-03-29 00:00:00 -> 2023-03-29 23:55:00,146.00
812,2023-03-30 00:00:00 -> 2023-03-30 23:55:00,145.00
813,2023-03-31 00:00:00 -> 2023-03-31 23:55:00,145.10
814,2023-04-01 00:00:00 -> 2023-04-01 23:55:00,146.00
815,2023-04-02 00:00:00 -> 2023-04-02 23:55:00,146.00
816,2023-04-03 00:00:00 -> 2023-04-03 23:55:00,145.10
817,2023-04-04 00:00:00 -> 2023-04-04 23:55:00,147.97
818,2023-04-05 00:00:00 -> 2023-04-05 23:55:00,152.00
819,2023-04-06 00:00:00 -> 2023-04-06 23:55:00,149.57
820,2023-04-07 00:00:00 -> 2023-04-07 23:55:00,147.92
821,2023-04-08 00:00:00 -> 2023-04-08 23:55:00,148.00
822,2023-04-09 00:00:00 -> 2023-04-09 23:55:00,147.14
823,2023-04-10 00:00:00 -> 2023-04-10 23:55:00,146.99
824,2023-04-11 00:00:00 -> 2023-04-11 23:55:00,149.84
825,2023-04-12 00:00:00 -> 2023-04-12 23:55:00,150.00
826,2023-04-13 00:00:00 -> 2023-04-13 23:55:00,153.00
827,2023-04-14 00:00:00 -> 2023-04-14 23:55:00,154.00
828,2023-04-15 00:00:00 -> 2023-04-15 23:55:00,154.16
829,2023-04-16 00:00:00 -> 2023-04-16 23:55:00,153.00
830,2023-04-17 00:00:00 -> 2023-04-17 23:55:00,150.00
831,2023-04-18 00:00:00 -> 2023-04-18 23:55:00,147.17
832,2023-04-19 00:00:00 -> 2023-04-19 23:55:00,146.17
833,2023-04-20 00:00:00 -> 2023-04-20 23:55:00,147.00
834,2023-04-21 00:00:00 -> 2023-04-21 23:55:00,144.00
835,2023-04-22 00:00:00 -> 2023-04-22 23:55:00,144.18
836,2023-04-23 00:00:00 -> 2023-04-23 23:55:00,145.00
837,2023-04-24 00:00:00 -> 2023-04-24 23:55:00,146.81
838,2023-04-25 00:00:00 -> 2023-04-25 23:55:00,145.19
839,2023-04-26 00:00:00 -> 2023-04-26 23:55:00,146.00
840,2023-04-27 00:00:00 -> 2023-04-27 23:55:00,146.00
841,2023-04-28 00:00:00 -> 2023-04-28 23:55:00,147.00
842,2023-04-29 00:00:00 -> 2023-04-29 23:55:00,147.81
843,2023-04-30 00:00:00 -> 2023-04-30 23:55:00,147.00
844,2023-05-01 00:00:00 -> 2023-05-01 23:55:00,147.99
845,2023-05-02 00:00:00 -> 2023-05-02 23:55:00,147.00
846,2023-05-03 00:00:00 -> 2023-05-03 23:55:00,146.21
847,2023-05-04 00:00:00 -> 2023-05-04 23:55:00,145.21
848,2023-05-05 00:00:00 -> 2023-05-05 23:55:00,145.21
849,2023-05-06 00:00:00 -> 2023-05-06 23:55:00,145.21
850,2023-05-07 00:00:00 -> 2023-05-07 23:55:00,147.00
851,2023-05-08 00:00:00 -> 2023-05-08 23:55:00,150.00
852,2023-05-09 00:00:00 -> 2023-05-09 23:55:00,146.00
853,2023-05-10 00:00:00 -> 2023-05-10 23:55:00,149.00
854,2023-05-11 00:00:00 -> 2023-05-11 23:55:00,148.00
855,2023-05-12 00:00:00 -> 2023-05-12 23:55:00,148.00
856,2023-05-13 00:00:00 -> 2023-05-13 23:55:00,149.00
857,2023-05-14 00:00:00 -> 2023-05-14 23:55:00,149.00
858,2023-05-15 00:00:00 -> 2023-05-15 23:55:00,147.98
859,2023-05-16 00:00:00 -> 2023-05-16 23:55:00,148.00
860,2023-05-17 00:00:00 -> 2023-05-17 23:55:00,147.26
861,2023-05-18 00:00:00 -> 2023-05-18 23:55:00,146.63
862,2023-05-19 00:00:00 -> 2023-05-19 23:55:00,146.85
863,2023-05-20 00:00:00 -> 2023-05-20 23:55:00,146.71
864,2023-05-21 00:00:00 -> 2023-05-21 23:55:00,146.00
865,2023-05-22 00:00:00 -> 2023-05-22 23:55:00,144.99
866,2023-05-23 00:00:00 -> 2023-05-23 23:55:00,145.00
867,2023-05-24 00:00:00 -> 2023-05-24 23:55:00,144.00
868,2023-05-25 00:00:00 -> 2023-05-25 23:55:00,146.00
869,2023-05-26 00:00:00 -> 2023-05-26 23:55:00,144.69
870,2023-05-27 00:00:00 -> 2023-05-27 23:55:00,145.00
871,2023-05-28 00:00:00 -> 2023-05-28 23:55:00,145.69
872,2023-05-29 00:00:00 -> 2023-05-29 23:55:00,146.69
873,2023-05-30 00:00:00 -> 2023-05-30 23:55:00,146.69
874,2023-05-31 00:00:00 -> 2023-05-31 23:55:00,146.00
875,2023-06-01 00:00:00 -> 2023-06-01 23:55:00,146.99
876,2023-06-02 00:00:00 -> 2023-06-02 23:55:00,145.32
877,2023-06-03 00:00:00 -> 2023-06-03 23:55:00,145.32
878,2023-06-04 00:00:00 -> 2023-06-04 23:55:00,146.34
879,2023-06-05 00:00:00 -> 2023-06-05 23:55:00,145.34
880,2023-06-06 00:00:00 -> 2023-06-06 23:55:00,145.34
881,2023-06-07 00:00:00 -> 2023-06-07 23:55:00,146.34
882,2023-06-08 00:00:00 -> 2023-06-08 23:55:00,146.00
883,2023-06-09 00:00:00 -> 2023-06-09 23:55:00,147.00
884,2023-06-10 00:00:00 -> 2023-06-10 23:55:00,146.98
885,2023-06-11 00:00:00 -> 2023-06-11 23:55:00,147.63
886,2023-06-12 00:00:00 -> 2023-06-12 23:55:00,146.63
887,2023-06-13 00:00:00 -> 2023-06-13 23:55:00,150.00
888,2023-06-14 00:00:00 -> 2023-06-14 23:55:00,147.37
889,2023-06-15 00:00:00 -> 2023-06-15 23:55:00,145.40
890,2023-06-16 00:00:00 -> 2023-06-16 23:55:00,149.40
891,2023-06-17 00:00:00 -> 2023-06-17 23:55:00,150.00
892,2023-06-18 00:00:00 -> 2023-06-18 23:55:00,151.57
893,2023-06-19 00:00:00 -> 2023-06-19 23:55:00,151.54
894,2023-06-20 00:00:00 -> 2023-06-20 23:55:00,152.00
895,2023-06-21 00:00:00 -> 2023-06-21 23:55:00,153.00
896,2023-06-22 00:00:00 -> 2023-06-22 23:55:00,154.47
897,2023-06-23 00:00:00 -> 2023-06-23 23:55:00,150.97
898,2023-06-24 00:00:00 -> 2023-06-24 23:55:00,152.00
899,2023-06-25 00:00:00 -> 2023-06-25 23:55:00,154.99
900,2023-06-26 00:00:00 -> 2023-06-26 23:55:00,152.48
901,2023-06-27 00:00:00 -> 2023-06-27 23:55:00,152.48
902,2023-06-28 00:00:00 -> 2023-06-28 23:55:00,152.00
903,2023-06-29 00:00:00 -> 2023-06-29 23:55:00,150.54
904,2023-06-30 00:00:00 -> 2023-06-30 23:55:00,153.00
905,2023-07-01 00:00:00 -> 2023-07-01 23:55:00,152.77
906,2023-07-02 00:00:00 -> 2023-07-02 23:55:00,151.55
907,2023-07-03 00:00:00 -> 2023-07-03 23:55:00,151.30
908,2023-07-04 00:00:00 -> 2023-07-04 23:55:00,152.98
909,2023-07-05 00:00:00 -> 2023-07-05 23:55:00,151.29
910,2023-07-06 00:00:00 -> 2023-07-06 23:55:00,152.85
911,2023-07-07 00:00:00 -> 2023-07-07 23:55:00,152.98
912,2023-07-08 00:00:00 -> 2023-07-08 23:55:00,154.00
913,2023-07-09 00:00:00 -> 2023-07-09 23:55:00,157.40
914,2023-07-10 00:00:00 -> 2023-07-10 23:55:00,157.00
915,2023-07-11 00:00:00 -> 2023-07-11 23:55:00,157.88
916,2023-07-12 00:00:00 -> 2023-07-12 23:55:00,155.41
917,2023-07-13 00:00:00 -> 2023-07-13 23:55:00,150.99
918,2023-07-14 00:00:00 -> 2023-07-14 23:55:00,150.01
919,2023-07-15 00:00:00 -> 2023-07-15 23:55:00,151.91
920,2023-07-16 00:00:00 -> 2023-07-16 23:55:00,156.30
921,2023-07-17 00:00:00 -> 2023-07-17 23:55:00,156.34
922,2023-07-18 00:00:00 -> 2023-07-18 23:55:00,156.38
923,2023-07-19 00:00:00 -> 2023-07-19 23:55:00,153.98
924,2023-07-20 00:00:00 -> 2023-07-20 23:55:00,154.00
925,2023-07-21 00:00:00 -> 2023-07-21 23:55:00,155.95
926,2023-07-22 00:00:00 -> 2023-07-22 23:55:00,154.00
927,2023-07-23 00:00:00 -> 2023-07-23 23:55:00,154.47
928,2023-07-24 00:00:00 -> 2023-07-24 23:55:00,160.89
929,2023-07-25 00:00:00 -> 2023-07-25 23:55:00,163.00
930,2023-07-26 00:00:00 -> 2023-07-26 23:55:00,150.98
931,2023-07-27 00:00:00 -> 2023-07-27 23:55:00,150.00
932,2023-07-28 00:00:00 -> 2023-07-28 23:55:00,158.54
933,2023-07-29 00:00:00 -> 2023-07-29 23:55:00,166.85
934,2023-07-30 00:00:00 -> 2023-07-30 23:55:00,170.00
935,2023-07-31 00:00:00 -> 2023-07-31 23:55:00,171.70
936,2023-08-01 00:00:00 -> 2023-08-01 23:55:00,166.78
937,2023-08-02 00:00:00 -> 2023-08-02 23:55:00,166.62
938,2023-08-03 00:00:00 -> 2023-08-03 23:55:00,160.65
939,2023-08-04 00:00:00 -> 2023-08-04 23:55:00,155.66
940,2023-08-05 00:00:00 -> 2023-08-05 23:55:00,153.68
941,2023-08-06 00:00:00 -> 2023-08-06 23:55:00,154.68
942,2023-08-07 00:00:00 -> 2023-08-07 23:55:00,153.98
943,2023-08-08 00:00:00 -> 2023-08-08 23:55:00,154.00
944,2023-08-09 00:00:00 -> 2023-08-09 23:55:00,153.79
945,2023-08-10 00:00:00 -> 2023-08-10 23:55:00,153.97
946,2023-08-11 00:00:00 -> 2023-08-11 23:55:00,154.48
947,2023-08-12 00:00:00 -> 2023-08-12 23:55:00,154.96
948,2023-08-13 00:00:00 -> 2023-08-13 23:55:00,155.95
949,2023-08-14 00:00:00 -> 2023-08-14 23:55:00,154.11
950,2023-08-15 00:00:00 -> 2023-08-15 23:55:00,155.13
951,2023-08-16 00:00:00 -> 2023-08-16 23:55:00,157.00
952,2023-08-17 00:00:00 -> 2023-08-17 23:55:00,157.88
953,2023-08-18 00:00:00 -> 2023-08-18 23:55:00,159.00
954,2023-08-19 00:00:00 -> 2023-08-19 23:55:00,176.97
955,2023-08-20 00:00:00 -> 2023-08-20 23:55:00,169.24
956,2023-08-21 00:00:00 -> 2023-08-21 23:55:00,164.88
957,2023-08-22 00:00:00 -> 2023-08-22 23:55:00,166.96
958,2023-08-23 00:00:00 -> 2023-08-23 23:55:00,167.94
959,2023-08-24 00:00:00 -> 2023-08-24 23:55:00,166.83
960,2023-08-25 00:00:00 -> 2023-08-25 23:55:00,160.00
961,2023-08-26 00:00:00 -> 2023-08-26 23:55:00,159.66
962,2023-08-27 00:00:00 -> 2023-08-27 23:55:00,161.67
963,2023-08-28 00:00:00 -> 2023-08-28 23:55:00,156.19
964,2023-08-29 00:00:00 -> 2023-08-29 23:55:00,167.00
965,2023-08-30 00:00:00 -> 2023-08-30 23:55:00,157.59
966,2023-08-31 00:00:00 -> 2023-08-31 23:55:00,156.59
967,2023-09-01 00:00:00 -> 2023-09-01 23:55:00,155.53
968,2023-09-02 00:00:00 -> 2023-09-02 23:55:00,156.51
969,2023-09-03 00:00:00 -> 2023-09-03 23:55:00,158.00
970,2023-09-04 00:00:00 -> 2023-09-04 23:55:00,155.49
971,2023-09-05 00:00:00 -> 2023-09-05 23:55:00,157.50
972,2023-09-06 00:00:00 -> 2023-09-06 23:55:00,159.50
973,2023-09-07 00:00:00 -> 2023-09-07 23:55:00,160.25
974,2023-09-08 00:00:00 -> 2023-09-08 23:55:00,160.00
975,2023-09-09 00:00:00 -> 2023-09-09 23:55:00,161.52
976,2023-09-10 00:00:00 -> 2023-09-10 23:55:00,161.00
977,2023-09-11 00:00:00 -> 2023-09-11 23:55:00,160.00
978,2023-09-12 00:00:00 -> 2023-09-12 23:55:00,158.48
979,2023-09-13 00:00:00 -> 2023-09-13 23:55:00,157.48
980,2023-09-14 00:00:00 -> 2023-09-14 23:55:00,156.52
981,2023-09-15 00:00:00 -> 2023-09-15 23:55:00,157.00
982,2023-09-16 00:00:00 -> 2023-09-16 23:55:00,158.00
983,2023-09-17 00:00:00 -> 2023-09-17 23:55:00,159.00
984,2023-09-18 00:00:00 -> 2023-09-18 23:55:00,158.47
985,2023-09-19 00:00:00 -> 2023-09-19 23:55:00,158.00
986,2023-09-20 00:00:00 -> 2023-09-20 23:55:00,157.00
987,2023-09-21 00:00:00 -> 2023-09-21 23:55:00,160.47
988,2023-09-22 00:00:00 -> 2023-09-22 23:55:00,158.46
989,2023-09-23 00:00:00 -> 2023-09-23 23:55:00,158.54
990,2023-09-24 00:00:00 -> 2023-09-24 23:55:00,160.55
991,2023-09-25 00:00:00 -> 2023-09-25 23:55:00,159.00
992,2023-09-26 00:00:00 -> 2023-09-26 23:55:00,159.45
993,2023-09-27 00:00:00 -> 2023-09-27 23:55:00,164.45
994,2023-09-28 00:00:00 -> 2023-09-28 23:55:00,165.45
995,2023-09-29 00:00:00 -> 2023-09-29 23:55:00,172.00
996,2023-09-30 00:00:00 -> 2023-09-30 23:55:00,172.00
997,2023-10-01 00:00:00 -> 2023-10-01 23:55:00,172.22
998,2023-10-02 00:00:00 -> 2023-10-02 23:55:00,172.72
999,2023-10-03 00:00:00 -> 2023-10-03 23:55:00,172.00
1000,2023-10-04 00:00:00 -> 2023-10-04 23:55:00,171.42
1001,2023-10-05 00:00:00 -> 2023-10-05 23:55:00,169.42
1002,2023-10-06 00:00:00 -> 2023-10-06 23:55:00,170.58
1003,2023-10-07 00:00:00 -> 2023-10-07 23:55:00,171.00
1004,2023-10-08 00:00:00 -> 2023-10-08 23:55:00,170.99
1005,2023-10-09 00:00:00 -> 2023-10-09 23:55:00,171.59
1006,2023-10-10 00:00:00 -> 2023-10-10 23:55:00,172.29
1007,2023-10-11 00:00:00 -> 2023-10-11 23:55:00,170.38
1008,2023-10-12 00:00:00 -> 2023-10-12 23:55:00,170.00
1009,2023-10-13 00:00:00 -> 2023-10-13 23:55:00,169.00
1010,2023-10-14 00:00:00 -> 2023-10-14 23:55:00,167.38
1011,2023-10-15 00:00:00 -> 2023-10-15 23:55:00,167.37
1012,2023-10-16 00:00:00 -> 2023-10-16 23:55:00,172.00
1013,2023-10-17 00:00:00 -> 2023-10-17 23:55:00,172.69
1014,2023-10-18 00:00:00 -> 2023-10-18 23:55:00,171.35
1015,2023-10-19 00:00:00 -> 2023-10-19 23:55:00,163.35
1016,2023-10-20 00:00:00 -> 2023-10-20 23:55:00,154.00
1017,2023-10-21 00:00:00 -> 2023-10-21 23:55:00,156.00
1018,2023-10-22 00:00:00 -> 2023-10-22 23:55:00,154.66
1019,2023-10-23 00:00:00 -> 2023-10-23 23:55:00,154.00
1020,2023-10-24 00:00:00 -> 2023-10-24 23:55:00,155.00
1021,2023-10-25 00:00:00 -> 2023-10-25 23:55:00,154.66
1022,2023-10-26 00:00:00 -> 2023-10-26 23:55:00,154.98
1023,2023-10-27 00:00:00 -> 2023-10-27 23:55:00,156.00
1024,2023-10-28 00:00:00 -> 2023-10-28 23:55:00,154.98
1025,2023-10-29 00:00:00 -> 2023-10-29 23:55:00,161.29
1026,2023-10-30 00:00:00 -> 2023-10-30 23:55:00,153.00
1027,2023-10-31 00:00:00 -> 2023-10-31 23:55:00,157.00
1028,2023-11-01 00:00:00 -> 2023-11-01 23:55:00,156.27
1029,2023-11-02 00:00:00 -> 2023-11-02 23:55:00,156.00
1030,2023-11-03 00:00:00 -> 2023-11-03 23:55:00,154.98
1031,2023-11-04 00:00:00 -> 2023-11-04 23:55:00,155.24
1032,2023-11-05 00:00:00 -> 2023-11-05 23:55:00,156.00
1033,2023-11-06 00:00:00 -> 2023-11-06 23:55:00,157.76
1034,2023-11-07 00:00:00 -> 2023-11-07 23:55:00,165.78
1035,2023-11-08 00:00:00 -> 2023-11-08 23:55:00,169.99
1036,2023-11-09 00:00:00 -> 2023-11-09 23:55:00,171.00
1037,2023-11-10 00:00:00 -> 2023-11-10 23:55:00,169.97
1038,2023-11-11 00:00:00 -> 2023-11-11 23:55:00,168.17
1039,2023-11-12 00:00:00 -> 2023-11-12 23:55:00,170.00
