ID,Date,D_kilowatt_cons
445,2022-03-21,158.0
446,2022-03-22,159.0
447,2022-03-23,158.7399999999907
448,2022-03-24,159.0
449,2022-03-25,160.0
450,2022-03-26,160.2600000000093
451,2022-03-27,152.9899999999907
452,2022-03-28,160.75
453,2022-03-29,160.2399999999907
454,2022-03-30,161.7600000000093
455,2022-03-31,161.2399999999907
456,2022-04-01,160.7600000000093
457,2022-04-02,162.2399999999907
458,2022-04-03,162.7600000000093
459,2022-04-04,162.0
460,2022-04-05,161.2399999999907
461,2022-04-06,162.0
462,2022-04-07,161.0
463,2022-04-08,160.88000000000466
464,2022-04-09,161.11999999999534
465,2022-04-10,161.7600000000093
466,2022-04-11,162.2399999999907
467,2022-04-12,162.9900000000198
468,2022-04-13,159.76999999998952
469,2022-04-14,159.23000000001048
470,2022-04-15,158.76999999998952
471,2022-04-16,159.0
472,2022-04-17,161.0
473,2022-04-18,160.0
474,2022-04-19,162.0
475,2022-04-20,160.23000000001048
476,2022-04-21,159.97000000000116
477,2022-04-22,160.79999999998836
478,2022-04-23,160.17999999999302
479,2022-04-24,160.82000000000698
480,2022-04-25,160.0
481,2022-04-26,160.0
482,2022-04-27,159.0
483,2022-04-28,158.14999999999418
484,2022-04-29,160.0
485,2022-04-30,160.85000000000582
486,2022-05-01,161.14000000001397
487,2022-05-02,160.85999999998603
488,2022-05-03,159.14000000001397
489,2022-05-04,160.85999999998603
490,2022-05-05,161.0
491,2022-05-06,160.0
492,2022-05-07,159.13000000000466
493,2022-05-08,158.86999999999534
494,2022-05-09,158.11999999999534
495,2022-05-10,159.0
496,2022-05-11,160.0
497,2022-05-12,158.0
498,2022-05-13,159.88000000000466
499,2022-05-14,159.10000000000582
500,2022-05-15,160.89999999999418
501,2022-05-16,158.94000000000233
502,2022-05-17,161.0
503,2022-05-18,161.05999999999767
504,2022-05-19,161.94000000000233
505,2022-05-20,162.0
506,2022-05-21,160.05999999999767
507,2022-05-22,161.0
508,2022-05-23,160.92999999999302
509,2022-05-24,161.0
510,2022-05-25,160.07000000000698
511,2022-05-26,157.9100000000035
512,2022-05-27,158.0899999999965
513,2022-05-28,161.89000000001397
514,2022-05-29,161.10999999998603
515,2022-05-30,162.89000000001397
516,2022-05-31,163.0
517,2022-06-01,161.10999999998603
518,2022-06-02,164.89000000001397
519,2022-06-03,166.10999999998603
520,2022-06-04,170.86999999999534
521,2022-06-05,164.13000000000466
522,2022-06-06,165.85999999998603
523,2022-06-07,163.14000000001397
524,2022-06-08,162.8399999999965
525,2022-06-09,163.0
526,2022-06-10,162.1600000000035
527,2022-06-11,165.8399999999965
528,2022-06-12,168.0
529,2022-06-13,163.1600000000035
530,2022-06-14,163.8399999999965
531,2022-06-15,164.9899999999907
532,2022-06-16,164.0
533,2022-06-17,163.6700000000128
534,2022-06-18,166.5
535,2022-06-19,165.38000000000466
536,2022-06-20,165.0
537,2022-06-21,165.61999999999534
538,2022-06-22,165.0
539,2022-06-23,162.36999999999534
540,2022-06-24,164.63000000000466
541,2022-06-25,166.0
542,2022-06-26,170.0
543,2022-06-27,174.0
544,2022-06-28,169.0
545,2022-06-29,168.0
546,2022-06-30,170.0
547,2022-07-01,167.3399999999965
548,2022-07-02,171.0
549,2022-07-03,175.0
550,2022-07-04,181.0
551,2022-07-05,177.6600000000035
552,2022-07-06,171.0
553,2022-07-07,172.3299999999872
554,2022-07-08,170.6700000000128
555,2022-07-09,172.0
556,2022-07-10,171.0
557,2022-07-11,171.25
558,2022-07-12,171.75
559,2022-07-13,169.2399999999907
560,2022-07-14,170.7600000000093
561,2022-07-15,171.22000000000116
562,2022-07-16,172.77999999999884
563,2022-07-17,179.20999999999185
564,2022-07-18,174.9900000000198
565,2022-07-19,172.79999999998836
566,2022-07-20,171.0
567,2022-07-21,172.0
568,2022-07-22,176.0
569,2022-07-23,177.1700000000128
570,2022-07-24,173.0
571,2022-07-25,186.8299999999872
572,2022-07-26,187.07000000000698
573,2022-07-27,184.92999999999302
574,2022-07-28,182.14000000001397
575,2022-07-29,174.0
576,2022-07-30,172.9899999999907
577,2022-07-31,177.0
578,2022-08-01,176.86999999999534
579,2022-08-02,178.13000000000466
580,2022-08-03,177.9899999999907
581,2022-08-04,175.0
582,2022-08-05,170.0
583,2022-08-06,173.0
584,2022-08-07,173.88000000000466
585,2022-08-08,174.0
586,2022-08-09,171.11999999999534
587,2022-08-10,166.88000000000466
588,2022-08-11,168.0
589,2022-08-12,166.0
590,2022-08-13,163.10000000000582
591,2022-08-14,167.89999999999418
592,2022-08-15,168.0899999999965
593,2022-08-16,171.0
594,2022-08-17,176.0
595,2022-08-18,177.9100000000035
596,2022-08-19,172.0
597,2022-08-20,170.0
598,2022-08-21,172.07000000000698
599,2022-08-22,167.0
600,2022-08-23,168.92999999999302
601,2022-08-24,166.05999999999767
602,2022-08-25,167.0
603,2022-08-26,168.0
604,2022-08-27,168.0
605,2022-08-28,166.94000000000233
606,2022-08-29,164.04999999998836
607,2022-08-30,165.9900000000198
608,2022-08-31,164.0
609,2022-09-01,162.0
610,2022-09-02,162.0
611,2022-09-03,161.95999999999185
612,2022-09-04,164.0
613,2022-09-05,164.04000000000815
614,2022-09-06,164.0
615,2022-09-07,164.0
616,2022-09-08,166.0
617,2022-09-09,168.0
618,2022-09-10,163.0
619,2022-09-11,162.95999999999185
620,2022-09-12,162.04000000000815
621,2022-09-13,162.95999999999185
622,2022-09-14,162.0
623,2022-09-15,162.0
624,2022-09-16,163.0
625,2022-09-17,161.0
626,2022-09-18,161.0
627,2022-09-19,160.0
628,2022-09-20,160.0
629,2022-09-21,160.0
630,2022-09-22,159.0
631,2022-09-23,159.9899999999907
632,2022-09-24,161.0
633,2022-09-25,161.0100000000093
634,2022-09-26,163.95000000001164
635,2022-09-27,159.9899999999907
636,2022-09-28,161.05999999999767
637,2022-09-29,161.94000000000233
638,2022-09-30,160.05999999999767
639,2022-10-01,160.94000000000233
640,2022-10-02,161.05999999999767
641,2022-10-03,159.94000000000233
642,2022-10-04,159.05999999999767
643,2022-10-05,160.0
644,2022-10-06,159.0
645,2022-10-07,158.9200000000128
646,2022-10-08,158.0799999999872
647,2022-10-09,157.9200000000128
648,2022-10-10,157.0799999999872
649,2022-10-11,158.0
650,2022-10-12,158.9200000000128
651,2022-10-13,160.0799999999872
652,2022-10-14,157.89999999999418
